@timestamp,node_description,node_name,error_code,error_message,error_color,requires_ui
2025-05-01T05:39:41.507-05:00,104 - FIM/3,104_3_BIM,12D4,Diverter jam error,Red,Yes
2025-05-01T05:44:09.265-05:00,107 - FIM/6,107_6_BIM,12D4,Diverter jam error,Red,Yes
2025-05-01T05:45:32.221-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T05:45:55.672-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T05:45:59.712-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T05:52:01.266-05:00,29 - CS5/1,29_1_CS5,0A5D,Analyzer Pausing,Red,Analyzer Error
2025-05-01T05:54:44.506-05:00,44 - TBM/7,44_4_IUT,M0A05,Jam on Pit lane,Red,No
2025-05-01T05:55:14.419-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T05:56:50.258-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T05:57:06.007-05:00,44 - TBM/7,44_4_IUT,M0A05,Jam on Pit lane,Red,No
2025-05-01T05:58:10.798-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T05:58:14.581-05:00,106 - FIM/5,106_5_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:01:31.241-05:00,29 - CS5/1,29_1_CS5,0A5D,Analyzer Pausing,Red,Analyzer Error
2025-05-01T06:01:53.852-05:00,127 - ALQ/2,127_2_ALQ,M01D1,Printer Out of Paper,Red,Maintenance
2025-05-01T06:02:42.331-05:00,44 - TBM/7,44_4_IUT,M0A05,Jam on Pit lane,Red,No
2025-05-01T06:03:56.268-05:00,122 - DCM/6,122_6_DCM,583,Head Rotation To Waste Position Error,Red,Yes
2025-05-01T06:05:27.854-05:00,107 - FIM/6,107_6_BIM,1228,Residual Samples In The Tray,Red,No
2025-05-01T06:05:53.544-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T06:05:56.480-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T06:05:58.227-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T06:06:07.047-05:00,27 - CO8/1,27_1_CO8,5DC1,Rack Not Present At Analyzer Input Position,Red,No
2025-05-01T06:08:40.386-05:00,27 - CO8/1,27_1_CO8,5ECF,Robot Not Homed,Red,No
2025-05-01T06:09:32.134-05:00,122 - DCM/6,122_6_DCM,583,Head Rotation To Waste Position Error,Red,Yes
2025-05-01T06:13:28.105-05:00,27 - CO8/1,27_1_CO8,5DC1,Rack Not Present At Analyzer Input Position,Red,No
2025-05-01T06:15:50.333-05:00,32 - LXL/2,32_2_LXL,3680,Communication Error during Sampling Request,Red,Analyzer Error
2025-05-01T06:16:33.755-05:00,27 - CO8/1,27_1_CO8,5ECF,Robot Not Homed,Red,No
2025-05-01T06:16:40.468-05:00,32 - LXL/2,32_2_LXL,3680,Communication Error during Sampling Request,Red,Analyzer Error
2025-05-01T06:17:19.735-05:00,122 - DCM/6,122_6_DCM,583,Head Rotation To Waste Position Error,Red,Yes
2025-05-01T06:17:20.559-05:00,31 - LXL/1,31_1_LXL,3680,Communication Error during Sampling Request,Red,Analyzer Error
2025-05-01T06:18:19.690-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:18:21.213-05:00,31 - LXL/1,31_1_LXL,3680,Communication Error during Sampling Request,Red,Analyzer Error
2025-05-01T06:19:46.168-05:00,122 - DCM/6,122_6_DCM,583,Head Rotation To Waste Position Error,Red,Yes
2025-05-01T06:20:45.878-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:20:48.776-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:20:50.476-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:21:42.326-05:00,44 - TBM/7,44_4_IUT,M0A05,Jam on Pit lane,Red,No
2025-05-01T06:21:47.855-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T06:22:30.556-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T06:22:37.037-05:00,105 - FIM/4,105_4_BIM,12C6,Safety Shield Open,Red,Yes
2025-05-01T06:23:40.325-05:00,29 - CS5/1,29_1_CS5,0A5D,Analyzer Pausing,Red,Analyzer Error
2025-05-01T06:25:00.478-05:00,27 - CO8/1,27_1_CO8,5DC1,Rack Not Present At Analyzer Input Position,Red,No
2025-05-01T06:26:12.291-05:00,122 - DCM/6,122_6_DCM,583,Head Rotation To Waste Position Error,Red,Yes
2025-05-01T06:26:46.129-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T06:26:50.618-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T06:26:52.337-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T06:27:17.712-05:00,127 - ALQ/2,127_2_ALQ,M01BB,Tip Drop Channel Obstructed,Red,Maintenance
2025-05-01T06:28:09.784-05:00,122 - DCM/6,122_6_DCM,583,Head Rotation To Waste Position Error,Red,Yes
2025-05-01T06:28:58.575-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:29:14.385-05:00,44 - TBM/7,44_4_IUT,M0A05,Jam on Pit lane,Red,No
2025-05-01T06:30:02.743-05:00,27 - CO8/1,27_1_CO8,5DB9,Rack Not Arrived To Transfer Position,Red,No
2025-05-01T06:30:30.823-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:30:33.353-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:30:35.044-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:30:38.181-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:31:16.935-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:31:19.559-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:31:21.260-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:33:45.919-05:00,44 - TBM/7,44_4_IUT,M0A05,Jam on Pit lane,Red,No
2025-05-01T06:39:18.395-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:40:22.790-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:40:26.717-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:41:07.952-05:00,51 - IAU/3,51_3_IAU,5C96,Analyzer Exit - Rack not detected,Red,No
2025-05-01T06:45:02.585-05:00,22 - DCM/2,22_2_DCM,SC011,Decapper Waste Full,Red,Maintenance
2025-05-01T06:45:31.235-05:00,21 - DCM/1,21_1_DCM,SC011,Decapper Waste Full,Red,Maintenance
2025-05-01T06:45:54.137-05:00,22 - DCM/2,22_2_DCM,514,Cap Waste Has Been Removed,Red,User Error
2025-05-01T06:46:07.295-05:00,21 - DCM/1,21_1_DCM,514,Cap Waste Has Been Removed,Red,User Error
2025-05-01T06:51:08.722-05:00,103 - FIM/2,103_2_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:53:05.875-05:00,103 - FIM/2,103_2_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T06:53:18.415-05:00,27 - CO8/1,27_1_CO8,5EB7,Move Error - Axis Z,Red,No
2025-05-01T06:54:52.690-05:00,107 - FIM/6,107_6_BIM,12D4,Diverter jam error,Red,Yes
2025-05-01T06:55:23.884-05:00,27 - CO8/1,27_1_CO8,5ED2,Tube Recovery Command Required,Red,No
2025-05-01T06:56:40.339-05:00,27 - CO8/1,27_1_CO8,5ED2,Tube Recovery Command Required,Red,No
2025-05-01T06:57:30.613-05:00,27 - CO8/1,27_1_CO8,5ECF,Robot Not Homed,Red,No
2025-05-01T06:58:28.292-05:00,123 - DCM/7,123_7_DCM,S0066,Diagnostic Macro Not Found,Red,No
2025-05-01T06:59:26.458-05:00,123 - DCM/7,123_7_DCM,S0066,Diagnostic Macro Not Found,Red,No
2025-05-01T07:00:08.338-05:00,78 - SM/6,78_6_SM,697,Foil Lost,Red,Yes
2025-05-01T07:01:05.186-05:00,123 - DCM/7,123_7_DCM,S202A,CANoE: Ethernet Communication Problem caused by the request of the Reboot Command,Red,Maintenance
2025-05-01T07:01:34.221-05:00,78 - SM/6,78_6_SM,697,Foil Lost,Red,Yes
2025-05-01T07:02:15.166-05:00,123 - DCM/7,123_7_DCM,S0066,Diagnostic Macro Not Found,Red,No
2025-05-01T07:02:23.940-05:00,123 - DCM/7,123_7_DCM,S0066,Diagnostic Macro Not Found,Red,No
2025-05-01T07:08:21.472-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T07:09:50.006-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T07:09:52.538-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T07:09:54.236-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T07:10:12.913-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T07:11:25.680-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T07:11:28.220-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T07:11:29.968-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T07:15:26.558-05:00,15 - XN9/1,15_1_XN9,52CF,Tube Lost During Movement,Red,Yes
2025-05-01T07:15:26.594-05:00,84 - HVS/2,84_2_HVS2,M0B0E,IOM - Jam in pitlane,Red,Yes
2025-05-01T07:16:25.082-05:00,81 - HVS/1,81_1_HVS2,M0B0E,IOM - Jam in pitlane,Red,Yes
2025-05-01T07:17:03.361-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T07:17:03.501-05:00,81 - HVS/1,81_1_HVS2,SC051,Wrong Carrier Flow,Red,Maintenance
2025-05-01T07:17:23.855-05:00,15 - XN9/1,15_1_XN9,52CF,Tube Lost During Movement,Red,Yes
2025-05-01T07:18:31.139-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T07:18:32.883-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T07:22:50.147-05:00,88 - DSM/1,88_1_DSM,787,Foil Sensor Obstruction,Red,Yes
2025-05-01T07:25:04.371-05:00,105 - FIM/4,105_4_BIM,12C6,Safety Shield Open,Red,Yes
2025-05-01T07:25:14.360-05:00,105 - FIM/4,105_4_BIM,12BA,Gripper Close Fault During Sample Tube Picking,Red,Yes
2025-05-01T07:26:10.279-05:00,105 - FIM/4,105_4_BIM,12BA,Gripper Close Fault During Sample Tube Picking,Red,Yes
2025-05-01T07:26:12.014-05:00,105 - FIM/4,105_4_BIM,12BA,Gripper Close Fault During Sample Tube Picking,Red,Yes
2025-05-01T07:29:18.154-05:00,88 - DSM/1,88_1_DSM,787,Foil Sensor Obstruction,Red,Yes
2025-05-01T07:37:32.282-05:00,88 - DSM/1,88_1_DSM,787,Foil Sensor Obstruction,Red,Yes
2025-05-01T07:39:16.486-05:00,88 - DSM/1,88_1_DSM,787,Foil Sensor Obstruction,Red,Yes
2025-05-01T07:42:31.413-05:00,29 - CS5/1,29_1_CS5,0A5D,Analyzer Pausing,Red,Analyzer Error
2025-05-01T07:42:52.509-05:00,19 - USH/1,19_1_USH,3188,Shaker Arm Down Sensor not engaged,Red,Yes
2025-05-01T07:43:04.050-05:00,105 - FIM/4,105_4_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-01T07:44:20.431-05:00,105 - FIM/4,105_4_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-01T07:44:22.168-05:00,105 - FIM/4,105_4_BIM,12A7,Gripper Close Fault,Red,Yes
2025-05-01T07:45:04.591-05:00,19 - USH/1,19_1_USH,3188,Shaker Arm Down Sensor not engaged,Red,Yes
2025-05-01T07:53:38.262-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T07:55:14.900-05:00,44 - TBM/7,44_4_IUT,M0A05,Jam on Pit lane,Red,No
2025-05-01T07:55:16.958-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T07:55:19.579-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T07:55:21.348-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T07:55:22.140-05:00,105 - FIM/4,105_4_BIM,12C6,Safety Shield Open,Red,Yes
2025-05-01T07:55:33.281-05:00,105 - FIM/4,105_4_BIM,12A3,Robot - Sample Tube Not Found,Red,Yes
2025-05-01T07:56:09.259-05:00,105 - FIM/4,105_4_BIM,12A3,Robot - Sample Tube Not Found,Red,Yes
2025-05-01T07:56:14.380-05:00,105 - FIM/4,105_4_BIM,12A3,Robot - Sample Tube Not Found,Red,Yes
2025-05-01T07:56:16.073-05:00,105 - FIM/4,105_4_BIM,12A3,Robot - Sample Tube Not Found,Red,Yes
2025-05-01T08:01:39.055-05:00,105 - FIM/4,105_4_BIM,12C6,Safety Shield Open,Red,Yes
2025-05-01T08:01:48.975-05:00,105 - FIM/4,105_4_BIM,129E,Robot - Arm Up Failure,Red,Yes
2025-05-01T08:05:01.286-05:00,105 - FIM/4,105_4_BIM,129E,Robot - Arm Up Failure,Red,Yes
2025-05-01T08:05:05.437-05:00,105 - FIM/4,105_4_BIM,129E,Robot - Arm Up Failure,Red,Yes
2025-05-01T08:05:30.012-05:00,105 - FIM/4,105_4_BIM,12C6,Safety Shield Open,Red,Yes
2025-05-01T08:05:45.494-05:00,105 - FIM/4,105_4_BIM,12A0,Robot - Arm Down Failure,Red,Yes
2025-05-01T08:08:55.909-05:00,105 - FIM/4,105_4_BIM,12A0,Robot - Arm Down Failure,Red,Yes
2025-05-01T08:09:00.197-05:00,105 - FIM/4,105_4_BIM,12A0,Robot - Arm Down Failure,Red,Yes
2025-05-01T08:09:03.327-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T08:10:01.406-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T08:10:03.094-05:00,105 - FIM/4,105_4_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T08:11:01.806-05:00,15 - XN9/1,15_1_XN9,5285,A robot routine place procedure has failed during unload operation.,Red,Yes
2025-05-01T08:15:19.531-05:00,15 - XN9/1,15_1_XN9,5283,Safety Shield Open,Red,User Error
2025-05-01T08:18:04.127-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T08:18:53.414-05:00,44 - TBM/7,44_4_IUT,M0A05,Jam on Pit lane,Red,No
2025-05-01T08:27:49.168-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T08:29:32.179-05:00,17 - STL/1,17_1_STL,3811,Analyzer Initializing,Red,Analyzer Error
2025-05-01T08:30:06.147-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T08:40:57.736-05:00,51 - IAU/3,51_3_IAU,5C0F,Initialization in progress,Red,No
2025-05-01T08:41:13.329-05:00,51 - IAU/3,51_3_IAU,5C81,Unload Position - Rack stuck,Red,No
2025-05-01T08:42:23.333-05:00,51 - IAU/3,51_3_IAU,5CE3,Safety shield open,Red,User Error
2025-05-01T08:43:04.573-05:00,51 - IAU/3,51_3_IAU,89B2,Robot Move Error - Axis Z,Red,Yes
2025-05-01T08:43:04.840-05:00,51 - IAU/3,51_3_IAU,5C0F,Initialization in progress,Red,No
2025-05-01T08:50:32.166-05:00,123 - DCM/7,123_7_DCM,587,Cap Drop Failure,Red,Yes
2025-05-01T08:50:52.443-05:00,103 - FIM/2,103_2_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T08:51:59.497-05:00,103 - FIM/2,103_2_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T08:52:02.328-05:00,103 - FIM/2,103_2_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T08:52:04.012-05:00,103 - FIM/2,103_2_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T08:52:06.976-05:00,103 - FIM/2,103_2_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T08:52:09.015-05:00,123 - DCM/7,123_7_DCM,587,Cap Drop Failure,Red,Yes
2025-05-01T08:52:24.533-05:00,103 - FIM/2,103_2_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T08:52:26.232-05:00,103 - FIM/2,103_2_BIM,12C1,Sample Tube Missing In Gripper During Loading,Red,Yes
2025-05-01T09:01:55.459-05:00,84 - HVS/2,84_2_HVS2,M0B81,IOM Multi Gripper-Z down error,Red,Yes
2025-05-01T09:04:29.549-05:00,2 - IOM/2,2_2_MIOM,M2192,Safety switch is opened,Red,Yes
2025-05-01T09:04:29.709-05:00,2 - IOM/2,2_2_MIOM,M2190,Safety Shield Open,Red,User Error
2025-05-01T09:04:46.917-05:00,2 - IOM/2,2_2_MIOM,M2192,Safety switch is opened,Red,Yes
2025-05-01T09:13:10.307-05:00,29 - CS5/1,29_1_CS5,0A5D,Analyzer Pausing,Red,Analyzer Error
2025-05-01T09:13:30.909-05:00,66 - SM/1,66_1_SM,696,Reel End,Red,Maintenance
2025-05-01T09:13:31.664-05:00,66 - SM/1,66_1_SM,696,Reel End,Red,Maintenance
2025-05-01T09:18:07.734-05:00,66 - SM/1,66_1_SM,696,Reel End,Red,Maintenance
2025-05-01T09:21:06.503-05:00,106 - FIM/5,106_5_BIM,12C6,Safety Shield Open,Red,Yes
2025-05-01T09:21:09.014-05:00,106 - FIM/5,106_5_BIM,12A0,Robot - Arm Down Failure,Red,Yes
2025-05-01T09:21:41.051-05:00,106 - FIM/5,106_5_BIM,12A0,Robot - Arm Down Failure,Red,Yes
2025-05-01T09:21:43.882-05:00,106 - FIM/5,106_5_BIM,12A0,Robot - Arm Down Failure,Red,Yes
2025-05-01T09:21:45.572-05:00,106 - FIM/5,106_5_BIM,12A0,Robot - Arm Down Failure,Red,Yes
2025-05-01T09:29:42.649-05:00,106 - FIM/5,106_5_BIM,12C4,Hopper - Tube Elevator Up Motion Error,Red,Yes
2025-05-01T09:29:50.726-05:00,40 - ATS/3,40_3_ATS,8430,Atellica System Not Available,Red,Analyzer Error
2025-05-01T09:34:12.655-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T09:35:15.701-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T09:35:18.249-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T09:35:20.021-05:00,105 - FIM/4,105_4_BIM,12C9,Sample Tube Presence Sensor Error,Red,Yes
2025-05-01T09:37:26.326-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T09:46:49.061-05:00,107 - FIM/6,107_6_BIM,12C6,Safety Shield Open,Red,Yes
2025-05-01T09:46:55.067-05:00,53 - IAU/5,53_5_IAU,5C96,Analyzer Exit - Rack not detected,Red,No
2025-05-01T09:47:20.881-05:00,53 - IAU/5,53_5_IAU,5C0F,Initialization in progress,Red,No
2025-05-01T09:55:32.412-05:00,121 - DCM/5,121_5_DCM,583,Head Rotation To Waste Position Error,Red,Yes
2025-05-01T09:57:26.289-05:00,121 - DCM/5,121_5_DCM,058D,Incorrect Head Rotation,Red,Yes
2025-05-01T09:58:09.354-05:00,121 - DCM/5,121_5_DCM,583,Head Rotation To Waste Position Error,Red,Yes
2025-05-01T10:10:41.905-05:00,40 - ATS/3,40_3_ATS,8430,Atellica System Not Available,Red,Analyzer Error
2025-05-01T10:17:41.861-05:00,84 - HVS/2,84_2_HVS2,S0033,CANoE: Timeout receiving answer,Red,Yes
2025-05-01T10:30:20.638-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:30:33.123-05:00,29 - CS5/1,29_1_CS5,0A5D,Analyzer Pausing,Red,Analyzer Error
2025-05-01T10:34:07.485-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:34:09.679-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:42:20.453-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:42:31.195-05:00,15 - XN9/1,15_1_XN9,52CF,Tube Lost During Movement,Red,Yes
2025-05-01T10:42:39.069-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:42:42.354-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:42:57.697-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:43:08.658-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:43:20.732-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:43:24.020-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:43:30.627-05:00,29 - CS5/1,29_1_CS5,0A5D,Analyzer Pausing,Red,Analyzer Error
2025-05-01T10:43:40.457-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:43:43.753-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:43:52.510-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:43:53.603-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:44:01.279-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:44:12.238-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:44:16.637-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:45:50.697-05:00,15 - XN9/1,15_1_XN9,52CF,Tube Lost During Movement,Red,Yes
2025-05-01T10:45:50.762-05:00,106 - FIM/5,106_5_BIM,12C4,Hopper - Tube Elevator Up Motion Error,Red,Yes
2025-05-01T10:46:59.865-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:47:03.171-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:47:13.017-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:47:28.364-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:47:34.936-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:47:43.735-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:48:00.178-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:48:05.651-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:48:14.427-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:48:29.751-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:48:36.505-05:00,106 - FIM/5,106_5_BIM,12A0,Robot - Arm Down Failure,Red,Yes
2025-05-01T10:48:38.519-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:48:47.296-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:49:03.740-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:49:08.128-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:49:23.453-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:49:25.657-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:49:26.747-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:49:30.057-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:49:43.212-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:49:50.877-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:50:04.051-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:50:05.147-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:50:06.239-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:50:10.616-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
2025-05-01T10:50:13.507-05:00,122 - DCM/6,122_6_DCM,583,Head Rotation To Waste Position Error,Red,Yes
2025-05-01T10:50:17.937-05:00,106 - FIM/5,106_5_BIM,12A0,Robot - Arm Down Failure,Red,Yes
2025-05-01T10:50:18.438-05:00,106 - FIM/5,106_5_BIM,12B5,Homing Fault - Axis Y,Red,Yes
2025-05-01T10:50:27.071-05:00,17 - STL/1,17_1_STL,3832,Consumable Expired,Red,Analyzer Error
2025-05-01T10:50:31.439-05:00,17 - STL/1,17_1_STL,3812,Analyzer Busy,Red,Analyzer Error
